True_Class,Anomaly_Score,Predicted_Class
0,1.2547058,0
0,0.40812573,0
0,1.1032718,0
0,1.3212512,0
0,2.0810897,0
0,0.94020075,0
0,1.6132056,0
0,2.1452112,0
0,1.1405357,0
0,1.5790869,0
0,0.7731903,0
0,1.1895336,0
0,1.0530847,0
0,0.9452154,0
0,0.82596815,0
0,0.939979,0
0,3.2086484,0
0,0.914859,0
0,1.4156662,0
0,0.88195324,0
0,1.3027879,0
0,1.0685629,0
0,2.4001122,0
0,2.270347,0
0,1.0401686,0
0,1.0055448,0
0,1.6340665,0
0,2.4906168,0
0,0.7552775,0
0,1.5927299,0
0,0.5426264,0
0,1.7955797,0
0,2.221262,0
0,1.9292855,0
0,1.1675246,0
0,1.2763422,0
0,1.036147,0
0,2.6312919,0
0,2.4541366,0
0,0.9902454,0
0,0.659296,0
0,0.7787518,0
0,1.4315596,0
0,2.9402077,0
0,1.3174344,0
0,0.96106464,0
0,1.4765854,0
0,0.90087134,0
0,0.9593929,0
0,2.3869135,0
0,1.2935944,0
0,0.7880046,0
0,1.6551205,0
0,0.8439528,0
0,0.8533596,0
0,0.8847667,0
0,1.2654536,0
0,0.94617885,0
0,1.0513653,0
0,1.2777202,0
0,2.3918583,0
0,1.3899113,0
0,1.6373953,0
0,1.6351942,0
0,2.0268307,0
0,1.6529874,0
0,2.2160819,0
0,2.079441,0
0,2.063185,0
0,2.883924,0
0,1.9046042,0
0,1.3143268,0
0,1.1963376,0
0,1.0457478,0
0,0.95157003,0
0,2.2030742,0
0,0.94942236,0
0,1.8410321,0
0,2.0214186,0
0,0.9485327,0
0,1.2567935,0
0,1.07287,0
0,2.09375,0
0,1.2815688,0
0,1.1654971,0
0,2.4949014,0
0,2.4104602,0
0,0.73660254,0
0,1.8981298,0
0,2.0368543,0
0,1.9833307,0
0,0.987784,0
0,1.038994,0
0,2.7223637,0
0,1.2084755,0
0,2.0917215,0
0,1.6972349,0
0,0.5989869,0
0,1.1657869,0
0,1.4704863,0
0,1.4774582,0
0,1.288828,0
0,2.4924476,0
0,0.792569,0
0,1.3543643,0
0,2.0283635,0
0,0.8246943,0
0,1.9004593,0
0,1.1673709,0
0,0.9582917,0
0,3.0160806,0
0,0.88003314,0
0,2.1011791,0
0,1.6416342,0
0,1.2315903,0
0,1.340684,0
0,1.1978481,0
0,5.256603,0
0,1.0429378,0
0,2.775326,0
0,2.7096753,0
0,0.7633201,0
0,0.8848069,0
0,1.587597,0
0,1.1145667,0
0,0.80270004,0
0,2.503488,0
0,1.242124,0
0,1.5117743,0
0,1.3694795,0
0,1.6255829,0
0,1.4284419,0
0,1.0529399,0
0,1.8297962,0
0,0.65775096,0
0,1.4358994,0
0,1.7232442,0
0,3.0685315,0
0,0.86880565,0
0,1.7192042,0
0,1.8665987,0
0,1.0740445,0
0,0.83523905,0
0,2.094787,0
0,1.1544304,0
0,0.6993784,0
0,1.25247,0
0,1.8772951,0
0,1.4237872,0
0,2.3337808,0
0,0.74870926,0
0,2.080413,0
0,1.557529,0
0,1.1303093,0
0,1.5702239,0
0,1.0594846,0
0,0.8903893,0
0,1.7890207,0
0,0.7667084,0
0,3.7803648,0
0,0.89475465,0
0,1.3911917,0
0,1.5123384,0
0,1.2652434,0
0,0.8764088,0
0,0.98264694,0
0,2.441095,0
0,1.5637934,0
0,0.9745174,0
0,2.5842655,0
0,1.4466779,0
0,0.47487417,0
0,2.0887904,0
0,1.2158196,0
0,1.3180987,0
0,0.6615593,0
0,0.9862046,0
0,1.2999399,0
0,1.4721197,0
0,1.2411228,0
0,2.8147879,0
0,1.0896485,0
0,1.4175055,0
0,1.8392428,0
0,4.8229437,0
0,2.0574548,0
0,3.9924707,0
0,1.527191,0
0,8.919825,1
0,2.3508227,0
0,2.9587722,0
0,0.5409881,0
0,0.86515975,0
0,0.6324357,0
0,0.77164745,0
0,1.5493044,0
0,1.2289176,0
0,1.5111767,0
0,2.8343952,0
0,1.4834694,0
0,1.3101964,0
0,1.0606443,0
0,0.8938703,0
0,2.505959,0
0,3.442983,0
0,0.9261584,0
0,0.670569,0
0,1.6884344,0
0,2.3068473,0
0,1.1953847,0
0,0.8805165,0
0,1.356104,0
0,1.1380092,0
0,3.0311618,0
0,1.2082621,0
0,3.751478,0
0,0.9815168,0
0,1.3813974,0
0,1.0530257,0
0,1.6716117,0
0,0.6789629,0
0,2.416958,0
0,1.2440441,0
0,1.7329811,0
0,1.5119587,0
0,1.1502106,0
0,0.97828573,0
0,5.7847533,0
0,1.6379364,0
0,1.2573795,0
0,0.61662936,0
0,2.6880245,0
0,0.8582906,0
0,2.5475433,0
0,1.0847133,0
0,2.6708803,0
0,1.3936789,0
0,1.3791536,0
0,1.4548328,0
0,1.3794726,0
0,1.054097,0
0,5.1247106,0
0,2.3656335,0
0,1.8023183,0
0,0.82058233,0
0,1.7037237,0
0,1.2519809,0
0,3.2822306,0
0,5.0986643,0
0,1.8790795,0
0,1.8394005,0
0,0.71535575,0
0,3.3583567,0
0,1.3042079,0
0,2.4626467,0
0,2.596162,0
0,0.7169933,0
0,1.0200061,0
0,1.6922786,0
0,1.5392104,0
0,1.6686047,0
0,1.2226676,0
0,1.6218444,0
0,0.6590272,0
0,1.5455453,0
0,2.122245,0
0,2.8496842,0
0,1.2712969,0
0,0.81409925,0
0,1.3407172,0
0,0.8872421,0
0,1.6304958,0
0,1.437635,0
0,1.0678817,0
0,1.54432,0
0,2.3328059,0
0,1.4303757,0
0,0.94559777,0
0,1.9634627,0
0,1.7830406,0
0,1.8261636,0
0,3.588915,0
0,1.5836718,0
0,1.1116499,0
0,0.6430058,0
0,0.8316746,0
0,1.2412267,0
0,1.3289285,0
0,2.0251436,0
0,1.4718597,0
0,2.1859326,0
0,0.88956785,0
0,3.2757967,0
0,0.7062496,0
0,0.9329368,0
0,0.8767192,0
0,1.635946,0
0,0.46349797,0
0,0.8576135,0
0,1.7036009,0
0,0.972857,0
0,1.3008318,0
0,1.9460424,0
0,1.5239364,0
0,1.2830436,0
0,1.1608582,0
0,1.8669864,0
0,1.0974982,0
0,1.6087729,0
0,1.5524212,0
0,0.831225,0
0,0.96142215,0
0,2.117418,0
0,2.2508154,0
0,1.4331715,0
0,0.92740524,0
0,1.5463634,0
0,1.1187737,0
0,0.9564149,0
0,1.3694197,0
0,2.786528,0
0,1.817786,0
0,2.0390103,0
0,1.7374327,0
0,1.5183879,0
0,0.6948144,0
0,1.5359633,0
0,1.3508034,0
0,1.5869814,0
0,1.8551247,0
0,1.6623255,0
0,0.84109133,0
0,0.6466597,0
0,1.3493885,0
0,1.4878783,0
0,1.0130566,0
0,1.458571,0
0,3.3743455,0
0,1.9107575,0
0,0.99653625,0
0,2.284101,0
0,0.78822035,0
0,1.0313778,0
0,1.0160428,0
0,1.0400196,0
0,1.6233366,0
0,1.1320897,0
0,1.29756,0
0,1.5106555,0
0,1.010738,0
0,0.7164899,0
0,1.1751091,0
0,1.0110177,0
0,1.3039436,0
0,2.314282,0
0,0.8782389,0
0,0.97826165,0
0,1.9274797,0
0,1.1019511,0
0,0.7675973,0
0,1.6848832,0
0,0.9039452,0
0,1.4961501,0
0,1.395269,0
0,1.1473424,0
0,1.5580039,0
0,4.085472,0
0,2.0211473,0
0,1.2663145,0
0,0.898169,0
0,1.8067272,0
0,1.427618,0
0,1.8327435,0
0,0.7561729,0
0,0.6845523,0
0,0.8955639,0
0,0.8327247,0
0,0.76488924,0
0,1.4883046,0
0,1.2273548,0
0,1.9350834,0
0,0.89333916,0
0,1.3679016,0
0,0.8881929,0
0,0.7755761,0
0,0.59759915,0
0,1.6789194,0
0,1.3787804,0
0,0.80118763,0
0,1.387428,0
0,2.5957582,0
0,1.4345369,0
0,1.3287679,0
0,0.8574108,0
0,1.1018263,0
0,1.8942277,0
0,1.1290439,0
0,1.5895413,0
0,1.0429019,0
0,0.83614075,0
0,1.4231614,0
0,0.8388645,0
0,1.6375767,0
0,1.3330925,0
0,1.617305,0
0,0.9134299,0
0,0.8862283,0
0,1.2958914,0
0,1.4009453,0
0,1.5784725,0
0,1.5306731,0
0,1.2840853,0
0,1.7501458,0
0,1.3235042,0
0,0.7536411,0
0,0.7181706,0
0,2.768158,0
0,0.6840233,0
0,1.3395252,0
0,1.5330215,0
0,0.8013359,0
0,1.6722838,0
0,1.5592055,0
0,1.8722798,0
0,1.161869,0
0,1.7322208,0
0,0.87659764,0
0,0.7407571,0
0,1.3437855,0
0,2.024908,0
0,3.7803648,0
0,3.019278,0
0,1.1915044,0
0,1.2752202,0
0,1.6924238,0
0,1.4656165,0
0,1.0254881,0
0,1.5169481,0
0,1.050361,0
0,1.8751947,0
0,1.0702863,0
0,1.4773645,0
0,2.1603262,0
0,1.6153673,0
0,1.7203046,0
0,1.4609356,0
0,1.877298,0
0,1.0401227,0
0,1.2292867,0
0,1.5459763,0
0,1.6606704,0
0,3.9493022,0
0,0.67554814,0
0,3.993427,0
0,1.6779848,0
0,2.7276154,0
0,1.2617711,0
0,1.011703,0
0,1.2410429,0
0,2.4617963,0
0,0.7092162,0
0,1.8186258,0
0,1.3507897,0
0,1.4192791,0
0,1.0960585,0
0,0.9851886,0
0,0.872429,0
0,1.9907005,0
0,0.73160434,0
0,1.082565,0
0,1.5101167,0
0,2.3304572,0
0,1.5865453,0
0,1.4782015,0
0,1.7065814,0
0,1.312909,0
0,0.725891,0
0,1.0167235,0
0,1.5746486,0
0,1.466746,0
0,0.86958224,0
0,3.0682595,0
1,1.8799603,0
0,0.96858567,0
0,1.6926752,0
0,1.1569879,0
0,1.1413285,0
0,0.79759413,0
0,1.3402094,0
0,1.4111968,0
0,0.84313905,0
0,1.1194854,0
0,1.719151,0
0,2.2015598,0
0,2.625168,0
0,1.0127347,0
0,0.91253406,0
0,1.8102213,0
0,0.9297005,0
0,1.4760756,0
0,1.3465654,0
0,1.6265202,0
0,1.3824757,0
0,0.84445137,0
0,1.4520047,0
0,0.88613796,0
0,0.815322,0
0,0.9177653,0
0,2.4875226,0
0,1.8058904,0
0,1.6608613,0
0,4.769334,0
0,2.2442768,0
0,1.9669515,0
0,1.7209195,0
0,0.871241,0
0,0.995731,0
0,1.3533624,0
0,1.8626752,0
0,1.6183115,0
0,1.1933671,0
0,1.5968741,0
0,1.2952411,0
0,1.6148496,0
0,1.9209201,0
0,0.827445,0
0,2.5905762,0
0,2.220748,0
0,0.53739613,0
0,1.0440917,0
0,1.3423532,0
0,1.9315461,0
0,1.3590302,0
0,0.72766703,0
0,1.3432814,0
0,2.0553238,0
0,1.1495941,0
0,1.1225693,0
0,1.4293194,0
0,1.3317385,0
0,1.1971098,0
0,0.88370895,0
0,3.175824,0
0,1.6476707,0
0,1.3640227,0
0,1.025742,0
0,3.0132504,0
0,2.888794,0
0,0.8319762,0
0,1.1783276,0
0,3.198317,0
0,1.3271226,0
0,1.0375158,0
0,3.0750594,0
0,1.5657091,0
0,0.7384701,0
0,0.71856457,0
0,1.2528933,0
0,0.90830225,0
0,1.9987228,0
0,1.285648,0
0,1.3643707,0
0,1.6451659,0
0,0.8336882,0
0,2.2699025,0
0,4.8119397,0
0,0.92471665,0
0,1.5280465,0
0,0.827594,0
0,1.0562656,0
0,2.4710536,0
0,1.2453662,0
0,1.1697618,0
0,4.655852,0
0,0.83915496,0
0,0.8782389,0
0,1.7237265,0
0,1.0921633,0
0,0.91108364,0
0,1.8422024,0
0,0.6560794,0
0,1.1260211,0
0,1.2561948,0
0,1.1613983,0
0,0.743956,0
0,1.7994822,0
0,0.9956398,0
0,1.5891949,0
0,0.923664,0
0,1.7097524,0
0,0.8445181,0
0,1.2747896,0
0,2.3385186,0
0,4.9841995,0
0,1.5825416,0
0,0.56260663,0
1,5.4265594,0
0,1.0580337,0
0,0.8595446,0
0,1.2010438,0
0,0.7547088,0
0,5.087321,0
0,2.6699598,0
0,1.2243466,0
0,1.7394269,0
0,1.0969026,0
0,1.6439462,0
0,1.8475072,0
0,0.9262013,0
0,1.4166031,0
0,0.8436358,0
0,1.3790092,0
0,2.7995558,0
0,0.94498646,0
0,1.6308312,0
0,0.95228225,0
0,0.8195768,0
0,1.1058197,0
0,2.9859197,0
0,0.98607194,0
0,0.6743713,0
0,1.814024,0
0,2.457199,0
0,0.9185751,0
0,0.68361247,0
0,3.0989802,0
0,1.2115232,0
0,1.0768814,0
0,1.352269,0
0,2.3593557,0
0,0.8276172,0
0,1.8491349,0
0,1.03021,0
0,1.2436407,0
0,1.6111565,0
0,1.3489983,0
0,1.4125204,0
0,1.6558245,0
0,1.0759406,0
0,0.73947275,0
0,1.2297642,0
0,0.91771495,0
0,0.9563144,0
0,1.384379,0
0,1.7743702,0
0,2.129398,0
0,0.6675173,0
0,0.8749367,0
0,0.9303964,0
0,0.46612272,0
0,1.1620319,0
0,0.8177984,0
0,1.5220833,0
0,1.3966224,0
0,0.76006895,0
0,1.2881801,0
0,0.75733274,0
0,1.703829,0
0,1.1656402,0
0,1.4091936,0
0,1.5975679,0
0,1.1514542,0
0,3.0205712,0
0,1.5113233,0
0,1.0533235,0
0,1.7492263,0
0,1.3556845,0
0,0.90322304,0
0,0.8954937,0
0,1.0013961,0
0,0.8494222,0
0,1.162391,0
0,1.1283985,0
0,1.9094851,0
0,4.924796,0
0,1.6648564,0
0,1.2675147,0
0,1.9010459,0
0,1.8781551,0
0,1.6845734,0
0,0.958936,0
0,1.4557135,0
0,1.6699504,0
0,1.4945284,0
0,0.45410702,0
0,0.7885678,0
0,1.2129605,0
0,0.7640971,0
0,1.3393258,0
0,2.0702899,0
0,3.230698,0
0,1.6342192,0
0,1.3819839,0
0,1.3004773,0
0,1.9409734,0
0,1.8381345,0
0,1.0028564,0
0,0.8841949,0
0,2.1162775,0
0,1.4298729,0
0,1.0652602,0
0,2.109983,0
0,1.3069245,0
0,0.7798318,0
0,1.0341293,0
0,0.71376383,0
0,1.4682292,0
0,3.2459679,0
0,0.8969869,0
0,1.4765359,0
0,0.63028586,0
0,0.8674266,0
0,1.3395151,0
0,0.87913316,0
0,1.9884818,0
0,1.1175272,0
0,1.0063988,0
0,1.608626,0
0,1.88054,0
0,1.1240467,0
0,6.3929095,0
0,3.7203157,0
0,1.0568657,0
0,1.3780668,0
0,1.0376854,0
0,0.49728146,0
0,2.0847266,0
0,0.6779115,0
0,1.3370143,0
0,1.2545294,0
0,1.1639218,0
0,1.1171985,0
0,0.8774404,0
0,1.1082164,0
0,1.5111547,0
0,0.8747909,0
0,2.5521932,0
0,0.9669794,0
0,1.3453273,0
0,0.75722915,0
0,1.2531073,0
0,0.7847742,0
0,1.4976162,0
0,2.1477287,0
0,1.145115,0
0,1.2570474,0
0,0.8082119,0
0,1.5398964,0
0,1.8612876,0
0,0.8171401,0
0,1.784829,0
0,2.0162258,0
0,1.3894105,0
0,1.3933152,0
0,1.3728372,0
0,2.5781782,0
0,1.0983075,0
0,1.4561223,0
0,1.1259693,0
0,0.8375861,0
0,0.9053916,0
0,0.8084203,0
0,2.036456,0
0,8.486521,1
0,1.9524726,0
0,0.754594,0
0,1.6659806,0
0,1.6366783,0
0,2.4204893,0
0,1.59937,0
0,1.1228801,0
0,1.6774102,0
0,3.2508445,0
0,1.2228463,0
0,1.5984724,0
0,1.3786733,0
0,2.7248774,0
0,1.6313986,0
0,1.4320594,0
0,1.055879,0
0,1.4203025,0
0,1.5057054,0
0,3.1095924,0
0,1.1124773,0
0,1.031037,0
0,1.4122138,0
0,2.5552335,0
0,0.78503734,0
0,2.2583723,0
0,1.5116405,0
0,1.1418546,0
0,1.5016509,0
0,0.691849,0
0,0.92352456,0
0,0.8878975,0
0,3.825575,0
0,0.9256072,0
0,0.89957464,0
0,0.86555725,0
0,0.8016853,0
0,1.371827,0
0,0.826878,0
0,1.4294662,0
0,3.3028088,0
0,1.3636447,0
0,1.7890173,0
0,1.0840632,0
0,2.0587506,0
0,1.4351695,0
0,0.8989938,0
0,2.1138735,0
0,2.7350385,0
0,1.7894453,0
0,1.0394961,0
0,3.4027781,0
0,0.7776757,0
0,1.9008231,0
0,1.3653009,0
0,1.4300519,0
0,1.7002989,0
0,1.9316413,0
0,1.9276166,0
0,2.4682517,0
0,1.7379918,0
0,0.7211461,0
0,0.6459088,0
0,0.9777317,0
0,1.0794954,0
0,1.399857,0
0,0.9470137,0
0,0.9811276,0
0,1.089738,0
0,1.3471146,0
0,1.1612308,0
0,3.6967506,0
0,1.6821611,0
0,1.456553,0
0,1.4705586,0
0,1.1027019,0
0,0.8285697,0
0,1.3818277,0
0,1.7967467,0
0,2.936628,0
0,1.4385631,0
0,4.3898683,0
0,1.1733406,0
0,1.582794,0
0,0.73304486,0
0,0.935865,0
0,1.3677032,0
0,0.8077455,0
0,1.6981939,0
0,1.3886789,0
0,1.6821284,0
0,1.0662694,0
0,1.7736819,0
0,1.7114694,0
0,1.5427935,0
0,2.1551967,0
0,0.8313304,0
0,2.7625246,0
0,1.7141399,0
0,0.98559,0
0,0.9004492,0
0,1.3322864,0
0,0.9197915,0
0,1.459941,0
0,2.641752,0
0,2.1193886,0
0,1.3840609,0
0,1.0215636,0
0,1.689471,0
0,1.0920815,0
0,0.9794891,0
0,1.8460972,0
0,1.9976912,0
0,2.9798274,0
0,1.1572027,0
0,1.0454009,0
0,0.89650315,0
0,1.0763279,0
0,1.4789922,0
0,1.17037,0
0,0.99377406,0
0,2.0050745,0
0,1.1906558,0
0,1.616551,0
0,0.89656967,0
0,0.7102045,0
0,1.0078992,0
0,1.1070225,0
0,1.3469057,0
0,1.035907,0
0,1.4910406,0
0,1.7880908,0
0,1.6730235,0
0,1.6474168,0
0,0.5697723,0
0,0.76734984,0
0,1.6718713,0
0,2.1383715,0
0,1.3859292,0
0,2.3950222,0
0,0.679969,0
0,1.1731443,0
0,0.5044287,0
0,1.0667391,0
0,2.9035704,0
0,0.9231926,0
0,0.71342295,0
0,0.5684166,0
0,0.8549473,0
0,1.4270118,0
0,0.9419246,0
0,1.4086612,0
0,1.8307172,0
0,1.5653297,0
0,1.406914,0
0,2.1785057,0
0,2.496623,0
0,0.9274772,0
0,2.3856351,0
0,0.9270018,0
0,1.0476106,0
0,1.2572387,0
0,1.6342329,0
0,1.0843369,0
0,1.3506242,0
0,1.7309352,0
0,1.4306177,0
0,0.9866573,0
0,1.3916202,0
0,1.1052878,0
0,1.6017,0
0,1.4465928,0
0,3.7321098,0
0,1.6349303,0
0,3.8738458,0
0,1.1561586,0
0,2.2658508,0
0,1.3196789,0
0,1.9907438,0
0,1.2973969,0
0,0.75595397,0
0,0.99499804,0
0,2.1917984,0
0,0.9588965,0
0,1.1818492,0
0,0.69904965,0
0,0.96051794,0
0,1.5223081,0
0,0.96455806,0
0,0.8167404,0
0,0.4777822,0
0,1.4219412,0
0,1.3068787,0
0,1.6800411,0
0,0.97570574,0
0,2.0643125,0
0,0.9422679,0
0,1.5900967,0
0,1.2631512,0
0,1.9091486,0
0,1.7606465,0
0,1.6891911,0
0,0.8200355,0
0,1.5088751,0
0,1.0337888,0
0,0.92898387,0
0,1.8217168,0
0,2.711873,0
0,1.6921349,0
0,2.1699443,0
0,1.2321585,0
0,1.4230481,0
0,1.5637242,0
0,1.444153,0
0,0.44063562,0
0,1.3303826,0
0,2.3157237,0
0,1.8380648,0
0,1.2008166,0
0,1.0865662,0
0,0.86584,0
0,0.81852937,0
0,1.3833854,0
0,1.4847068,0
0,0.5256818,0
0,0.90453535,0
0,1.1265281,0
0,0.8531294,0
0,2.4682426,0
0,1.1892364,0
0,1.6572553,0
0,0.74027604,0
0,1.2177539,0
0,1.5230272,0
0,1.181396,0
0,1.1967392,0
0,2.1302912,0
0,1.4392741,0
0,0.9031041,0
0,1.1032008,0
0,0.69840395,0
0,1.4290665,0
0,1.8949097,0
0,1.3271226,0
0,1.1849521,0
0,1.8674332,0
0,1.8397347,0
0,1.1551523,0
0,0.8638332,0
0,0.94699484,0
0,0.9743003,0
0,1.1792439,0
0,1.4504452,0
0,1.3764004,0
0,2.078432,0
0,0.8375849,0
0,1.2885523,0
0,0.9190739,0
0,1.8360561,0
0,1.6291175,0
0,1.5880771,0
0,1.1538765,0
0,0.8060204,0
0,2.0582664,0
0,1.39871,0
0,1.9371377,0
0,1.4310243,0
0,2.3797894,0
0,1.2583085,0
0,0.9168972,0
0,1.5502751,0
0,1.5881515,0
0,2.0702093,0
0,1.0258132,0
0,0.68053305,0
0,2.0955148,0
0,1.2082423,0
0,1.3193924,0
0,1.4341621,0
0,0.9905821,0
0,1.5267769,0
0,1.0008849,0
0,0.948546,0
0,2.1548028,0
0,1.8251455,0
0,1.0289077,0
0,1.6355181,0
0,0.99834174,0
0,3.4648976,0
0,1.2780064,0
0,1.9221064,0
0,1.2068098,0
0,0.92664814,0
0,0.96800435,0
0,1.385326,0
0,1.8227273,0
0,2.0141027,0
0,2.3782048,0
0,2.7649498,0
0,1.8753229,0
0,1.4761568,0
0,1.3055754,0
0,1.3870292,0
0,0.64453614,0
0,2.3852072,0
0,1.6498208,0
0,0.8992481,0
0,1.339143,0
0,2.0674016,0
0,1.7698251,0
0,1.0740317,0
0,1.109314,0
0,0.9087099,0
0,0.9868433,0
0,1.4282341,0
0,6.524108,0
0,0.69672626,0
0,2.1388924,0
0,1.359643,0
0,1.7916282,0
0,1.1853478,0
0,1.3294725,0
0,1.7711446,0
0,1.3249136,0
0,1.4649682,0
0,0.8184152,0
0,3.4735053,0
0,1.8389274,0
0,1.6279503,0
0,0.59394336,0
0,1.1057676,0
0,2.6308246,0
0,0.8194086,0
0,0.93563604,0
0,1.828561,0
0,2.5763736,0
0,1.0371882,0
0,0.9040508,0
0,1.518434,0
0,1.1582925,0
0,1.4569178,0
0,1.5003321,0
0,1.6603158,0
0,3.5807123,0
0,0.92847353,0
0,1.8326049,0
0,1.304287,0
0,0.9189104,0
0,0.49116278,0
0,1.5037502,0
0,1.3835744,0
0,2.016338,0
0,1.6081253,0
0,0.4369614,0
0,1.3930415,0
0,3.0121448,0
0,2.0038948,0
0,1.7641499,0
0,1.5845506,0
0,1.1392369,0
0,2.8168101,0
0,1.210934,0
0,1.5318191,0
0,1.6288888,0
0,1.4456878,0
0,1.4415185,0
0,1.0409495,0
0,2.2769282,0
0,1.4252627,0
0,2.8962934,0
0,1.3266299,0
0,1.7772939,0
0,1.1236337,0
0,1.1670444,0
0,2.2926257,0
0,1.738867,0
0,1.7051013,0
0,1.3850973,0
0,0.8826738,0
0,2.0933268,0
0,1.9964635,0
0,0.90220374,0
0,1.1582249,0
0,1.4004887,0
0,1.2461466,0
0,1.6810932,0
0,2.4234984,0
0,0.95470357,0
0,1.7074424,0
0,1.2924881,0
0,1.958746,0
0,1.8682868,0
0,0.86514276,0
0,0.7616263,0
0,1.1745815,0
0,1.1461214,0
0,2.4860673,0
0,1.4625074,0
0,1.2955686,0
0,1.7068253,0
0,1.0869806,0
0,0.7396418,0
0,1.8616444,0
0,0.72779953,0
0,2.016656,0
0,1.2236674,0
0,1.3595012,0
0,1.9939038,0
0,2.068204,0
0,1.4870684,0
0,1.7994224,0
0,0.68167746,0
0,0.81753296,0
0,1.9247814,0
0,1.3222666,0
0,0.8603603,0
0,1.4748913,0
0,0.44592786,0
0,0.8938284,0
0,1.5296462,0
0,0.9802438,0
0,0.8194352,0
0,1.1357123,0
0,1.5612018,0
0,1.7771342,0
0,1.2464254,0
0,2.3844264,0
0,1.0606995,0
0,1.5317895,0
0,0.92057914,0
0,1.6314378,0
0,0.947927,0
0,0.8863611,0
0,1.105961,0
0,1.3715272,0
0,2.0609663,0
0,1.896826,0
0,1.7073843,0
0,1.9090575,0
0,1.0624374,0
0,0.99179375,0
0,0.9659685,0
0,1.0911745,0
0,1.5696734,0
0,1.1245706,0
0,1.7398323,0
0,1.1971738,0
0,1.2457855,0
0,1.205305,0
0,2.0412085,0
0,1.1057061,0
0,2.7029355,0
0,1.0394306,0
0,1.2422872,0
0,0.70359623,0
0,0.694469,0
0,0.79812425,0
0,1.4163538,0
0,0.9601858,0
0,0.5172414,0
0,1.2675824,0
0,1.3467796,0
0,2.1523285,0
0,1.6183516,0
0,1.6134232,0
0,0.8354581,0
0,1.8269227,0
0,2.3327448,0
0,1.1546943,0
0,1.561063,0
0,1.0261004,0
0,2.2699623,0
0,0.7819605,0
0,1.6429261,0
0,1.0800052,0
0,1.6138973,0
0,1.2902353,0
0,1.5015965,0
0,2.4369867,0
0,1.8255367,0
0,0.8983654,0
0,0.8230153,0
0,1.2302759,0
0,1.1312038,0
0,1.3507413,0
0,1.1528395,0
0,0.90490663,0
0,2.6094568,0
0,1.3416535,0
0,1.4987952,0
0,1.5202626,0
0,1.5258613,0
0,2.6485593,0
0,0.79972595,0
0,0.9823879,0
0,1.4398986,0
0,2.1814725,0
0,1.121455,0
0,1.152451,0
0,1.4391955,0
0,0.9726645,0
0,0.42978343,0
0,0.8966576,0
0,1.2424496,0
0,5.859527,0
0,1.7519101,0
0,1.0689996,0
0,1.1859972,0
0,0.9604941,0
0,1.9622647,0
0,1.3493583,0
0,0.90327924,0
0,1.1799934,0
0,0.8536624,0
0,1.7877562,0
0,3.027675,0
0,1.1508843,0
0,1.2172177,0
0,1.108939,0
0,0.8553952,0
0,3.1611526,0
0,2.6391506,0
0,2.2930777,0
0,2.2486923,0
0,1.1691339,0
0,2.2668965,0
0,1.9795861,0
0,1.175013,0
0,1.3779273,0
0,2.0819798,0
0,1.2634991,0
0,1.4349188,0
0,2.2561433,0
0,0.83672786,0
0,2.7156487,0
0,0.74503857,0
0,2.1290278,0
0,1.8568949,0
0,1.1785011,0
0,0.6734692,0
0,1.1491098,0
0,1.3504088,0
0,1.0857062,0
0,1.0182533,0
0,1.4968168,0
0,1.636349,0
0,2.83276,0
0,1.4250079,0
0,0.70941,0
0,0.9098735,0
0,2.892438,0
0,0.8984273,0
0,1.351997,0
0,2.3434062,0
0,0.99625653,0
0,2.3782136,0
0,2.0478556,0
0,3.4229486,0
0,1.7380301,0
0,1.2573079,0
0,1.2925782,0
0,2.2578092,0
0,0.74274534,0
0,1.7918663,0
0,1.1583567,0
0,1.9441757,0
0,0.90126467,0
0,1.1560907,0
0,1.8274904,0
0,0.87492126,0
0,1.4983424,0
0,0.7504765,0
0,3.2484689,0
0,0.92178607,0
0,1.5029556,0
0,1.6560675,0
0,1.1676033,0
0,1.8313191,0
0,2.1086104,0
0,0.95622915,0
0,2.030789,0
0,1.1475478,0
0,4.3262024,0
0,1.4777615,0
0,0.86609876,0
0,1.4604445,0
0,1.3039968,0
0,0.80393463,0
0,3.6992695,0
0,0.94503623,0
0,2.5778637,0
0,0.6980915,0
0,1.4834192,0
0,1.7120116,0
0,0.8495406,0
0,0.92296517,0
0,1.4352411,0
0,1.6433357,0
0,0.8975332,0
0,1.1502903,0
0,1.9214437,0
0,2.0402284,0
0,1.6391549,0
0,0.91597706,0
0,0.9783509,0
0,1.0699807,0
0,1.5777663,0
0,2.154654,0
0,2.344788,0
0,1.15578,0
0,0.81252885,0
0,1.4785067,0
0,0.7412959,0
0,1.6535467,0
0,1.1053218,0
0,2.056157,0
0,2.191352,0
0,1.423749,0
0,1.1075963,0
0,1.5045758,0
0,0.8790699,0
0,2.5537457,0
0,1.3629404,0
0,1.8396711,0
0,2.4685314,0
0,1.5256506,0
0,1.9192492,0
0,2.2568185,0
0,1.4212539,0
0,0.7212712,0
0,0.91749215,0
0,0.60808414,0
0,1.9359828,0
0,1.6645843,0
0,1.3233706,0
0,1.1842078,0
0,1.6311901,0
0,2.9496021,0
0,1.315769,0
0,1.6352717,0
0,1.6173774,0
0,2.3962088,0
0,0.6205195,0
0,1.6252207,0
0,1.1827439,0
0,2.7330205,0
0,0.93415964,0
0,1.455135,0
0,1.8546519,0
0,1.7325867,0
0,2.3959224,0
0,1.2915112,0
